"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USC00310674","BELHAVEN 1 SE, NC US","2011-10-12","0.00","77","65"
"USC00310674","BELHAVEN 1 SE, NC US","2011-10-13","0.00","81","68"
"USC00310674","BELHAVEN 1 SE, NC US","2011-10-14","0.03","77","60"
"USC00310674","BELHAVEN 1 SE, NC US","2011-10-15","0.00","78","51"
"USC00310674","BELHAVEN 1 SE, NC US","2011-10-16","0.00","76","45"
"USC00310674","BELHAVEN 1 SE, NC US","2011-10-17","0.00","87","49"
"USC00310674","BELHAVEN 1 SE, NC US","2011-10-18","0.00","85","63"
"USC00310674","BELHAVEN 1 SE, NC US","2011-10-19","0.45","79","65"
"USC00310674","BELHAVEN 1 SE, NC US","2011-10-20","0.00","73","51"
"USC00310674","BELHAVEN 1 SE, NC US","2011-10-21","0.00","68","47"
"USC00310674","BELHAVEN 1 SE, NC US","2011-10-22","0.00","69","43"
"USC00310674","BELHAVEN 1 SE, NC US","2011-10-23","0.00","71","45"
"USC00310674","BELHAVEN 1 SE, NC US","2011-10-24","0.00","72","50"
"USC00310674","BELHAVEN 1 SE, NC US","2011-10-25","0.00","70","47"
"USC00310674","BELHAVEN 1 SE, NC US","2011-10-26","0.00","76","45"
"USC00310674","BELHAVEN 1 SE, NC US","2011-10-27","0.00","80","47"
"USC00310674","BELHAVEN 1 SE, NC US","2011-10-28","0.00","67","51"
"USC00310674","BELHAVEN 1 SE, NC US","2011-10-29","0.00","60","42"
"USC00310674","BELHAVEN 1 SE, NC US","2011-10-30","0.00","62","36"
"USC00310674","BELHAVEN 1 SE, NC US","2011-10-31","0.00","60","35"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-01","0.00","70","47"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-02","0.35","68","48"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-03","0.00","61","35"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-04","0.00","63","34"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-05","0.88","56","36"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-06","0.00","54","34"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-07","0.00","59","34"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-08","0.00","55","34"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-09","0.00","50","34"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-10","0.00","53","31"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-11","0.00","53","31"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-12","0.00","48","29"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-13","0.00","49","27"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-14","0.00","54","28"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-15","0.00","62","40"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-16","0.00","58","34"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-17","0.34","59","38"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-18","0.00","60","40"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-19","0.00","52","44"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-20","0.82","51","35"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-21","0.05","58","30"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-22","0.00","69","32"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-23","0.06","74","51"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-24","0.00","71","54"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-25","0.00","69","42"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-26","0.00","52","29"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-27","0.00","60","31"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-28","0.00","58","37"
"USC00310674","BELHAVEN 1 SE, NC US","2012-02-29","0.00","73","39"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-01","0.00","79","46"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-02","0.00","68","46"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-03","0.07","69","48"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-04","1.57","71","41"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-05","0.00","58","35"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-06","0.00","53","30"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-07","0.00","64","31"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-08","0.00","68","34"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-09","0.00","62","39"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-10","0.00","55","32"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-11","0.00","60","32"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-12","0.00","71","32"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-13","0.01","77","32"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-14","0.00","82","37"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-15","0.00","84","51"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-16","0.00","80","52"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-17","0.07","79","57"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-18","0.00","73","53"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-19","0.00","78","50"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-20","0.00","79","53"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-21","0.00","76","57"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-22","0.00","78","59"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-23","0.87","83","60"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-24","0.00","76","62"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-25","0.00","75","59"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-26","1.84","74","54"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-27","0.00","59","43"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-28","0.00","77","44"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-29","0.00","82","52"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-30","0.00","74","48"
"USC00310674","BELHAVEN 1 SE, NC US","2012-03-31","0.04","72","50"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-01","0.62","65","52"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-02","0.00","66","49"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-03","0.00","73","41"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-04","0.00","83","45"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-05","0.00","66","52"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-06","0.00","57","41"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-07","0.00","65","37"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-08","0.00","72","39"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-09","0.00","73","47"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-10","0.00","74","48"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-11","0.00","64","43"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-12","0.00","64","37"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-13","0.00","69","37"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-14","0.00","75","38"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-15","0.00","82","41"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-16","0.00","84","61"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-17","0.00","86","62"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-18","0.00","76","55"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-19","0.41","62","55"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-20","0.00","59","50"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-21","0.00","81","54"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-22","0.40","70","52"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-23","1.14","68","47"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-24","0.00","65","45"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-25","0.00","69","46"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-26","0.30","80","47"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-27","0.00","73","56"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-28","0.00","73","55"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-29","0.00","68","54"
"USC00310674","BELHAVEN 1 SE, NC US","2012-04-30","0.00","76","52"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-01","0.00","85","52"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-02","0.00","91","58"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-03","0.65","87","65"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-04","0.00","90","64"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-05","0.00","88","67"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-06","0.00","88","68"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-07","0.00","73","57"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-08","0.00","77","55"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-09","0.00","79","55"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-10","0.51","83","58"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-11","0.00","75","52"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-12","0.00","75","51"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-13","0.00","76","50"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-14","0.00","77","58"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-15","0.00","80","66"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-16","0.48","81","68"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-17","0.18","81","64"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-18","2.08","76","58"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-19","0.00","73","52"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-20","0.00","75","53"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-21","0.03","72","56"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-22","0.38","80","63"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-23","1.03","81","61"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-24","0.73","81","63"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-25","0.00","83","63"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-26","1.03","83","69"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-27","0.02","83","69"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-28","0.00","82","68"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-29","0.00","85","73"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-30","0.00","83","73"
"USC00310674","BELHAVEN 1 SE, NC US","2012-05-31","5.41","89","65"
"USC00310674","BELHAVEN 1 SE, NC US","2012-06-01","0.00","84","66"
"USC00310674","BELHAVEN 1 SE, NC US","2012-06-02","0.00","80","64"
"USC00310674","BELHAVEN 1 SE, NC US","2012-06-03","0.00","80","57"
"USC00310674","BELHAVEN 1 SE, NC US","2012-06-04","0.00","83","58"
"USC00310674","BELHAVEN 1 SE, NC US","2012-06-05","0.00","72","57"
"USC00310674","BELHAVEN 1 SE, NC US","2012-06-06","0.22","76","52"
"USC00310674","BELHAVEN 1 SE, NC US","2012-06-07","0.00","77","51"
"USC00310674","BELHAVEN 1 SE, NC US","2012-06-08","0.00","80","62"
"USC00310674","BELHAVEN 1 SE, NC US","2012-06-09","0.00","86","60"
"USC00310674","BELHAVEN 1 SE, NC US","2012-06-10","0.00","86","64"
"USC00310674","BELHAVEN 1 SE, NC US","2012-06-11","0.00","82","69"
"USC00310674","BELHAVEN 1 SE, NC US","2012-06-12","0.00","80","69"
"USC00310674","BELHAVEN 1 SE, NC US","2012-06-13","0.01","82","66"
"USC00310674","BELHAVEN 1 SE, NC US","2012-06-14","0.00","75","60"
"USC00310674","BELHAVEN 1 SE, NC US","2012-06-15","0.00","77","59"
"USC00310674","BELHAVEN 1 SE, NC US","2012-06-16","0.00","75","55"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-01","0.00","98","80"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-02","1.36","89","71"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-03","0.00","89","71"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-04","0.00","90","72"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-05","0.00","91","72"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-06","0.00","90","74"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-07","0.00","91","76"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-08","0.00","90","72"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-09","0.00","90","72"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-10","1.18","90","71"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-11","0.21","91","72"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-12","0.11","94","73"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-13","0.00","93","75"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-14","0.00","91","72"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-15","0.00","92","73"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-16","0.00","91","74"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-17","0.00","93","75"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-18","0.00","91","76"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-19","0.00","90","72"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-20","0.00","90","72"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-21","1.15","92","74"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-22","0.81","92","72"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-23","0.40","92","72"
"USC00310674","BELHAVEN 1 SE, NC US","2012-07-24","0.33","92","72"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-05","0.00","65","36"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-06","0.00","55","33"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-07","0.00","57","32"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-08","0.00","58","27"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-09","0.00","71","36"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-10","0.00","74","44"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-11","0.00","75","44"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-12","0.00","80","44"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-13","0.00","68","50"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-14","0.00","70","45"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-15","0.00","60","44"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-16","1.90","60","38"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-17","0.10","57","45"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-18","0.00","74","50"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-19","0.60","68","40"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-20","0.00","55","40"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-21","0.00","64","45"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-22","0.05","67","52"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-23","0.05","72","53"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-24","0.02","73","57"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-25","0.00","75","56"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-26","0.00","79","63"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-27","0.16","72","60"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-28","0.20","82","63"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-29","0.00","70","49"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-30","0.00","73","46"
"USC00310674","BELHAVEN 1 SE, NC US","2021-03-31","0.36","81","60"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-01","0.50","66","47"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-02","0.00","50","36"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-03","0.00","58","35"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-04","0.00","74","43"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-05","0.00","75","47"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-06","0.00","84","47"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-07","0.00","87","53"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-08","0.00","87","53"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-09","0.00","79","63"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-10","0.32","79","60"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-11","0.24","82","66"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-12","0.00","82","59"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-13","0.00","70","52"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-14","0.00","73","48"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-15","0.16","72","60"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-16","0.00","72","44"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-17","0.00","70","48"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-18","0.00","74","53"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-19","0.17","73","50"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-20","0.00","73","46"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-21","0.00","82","46"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-22","0.00","65","40"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-23","0.00","69","40"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-24","0.10","68","50"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-25","0.00","68","55"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-26","0.00","77","49"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-27","0.00","84","54"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-28","0.00","88","63"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-29","0.00","87","66"
"USC00310674","BELHAVEN 1 SE, NC US","2021-04-30","0.00","82","68"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-01","0.00","73","49"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-02","0.00","85","56"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-03","0.44","84","66"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-04","0.37","91","66"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-05","0.14","86","71"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-06","0.21","74","55"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-07","0.14","71","51"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-08","0.00","76","48"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-09","0.00","83","53"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-10","0.00","85","61"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-11","0.01","70","58"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-12","0.64","61","48"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-13","0.01","72","47"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-14","0.00","74","46"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-15","0.00","78","47"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-16","0.00","78","49"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-17","0.00","78","46"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-18","0.00","80","57"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-19","0.00","82","56"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-20","0.00","88","58"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-21","0.00","88","56"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-22","0.00","86","54"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-23","0.00","94","68"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-24","0.00","89","69"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-25","0.10","86","67"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-26","0.00","94","73"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-27","0.05","94","72"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-28","0.00","96","71"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-29","0.33","91","63"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-30","0.43","63","58"
"USC00310674","BELHAVEN 1 SE, NC US","2021-05-31","0.00","75","52"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-01","0.00","80","57"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-02","0.36","79","65"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-03","1.90","81","70"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-04","0.70","82","70"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-05","0.00","86","70"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-06","0.00","89","72"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-07","0.24","89","72"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-08","0.00","90","75"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-09","0.09","90","75"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-10","0.49","83","71"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-11","0.23","89","72"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-12","0.50","89","69"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-13","0.00","82","68"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-14","0.00","89","69"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-15","0.10","87","70"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-16","0.00","87","67"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-17","0.00","86","65"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-18","0.00","87","61"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-19","0.00","93","73"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-20","1.17","85","71"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-21","0.91","93","72"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-22","1.20","85","68"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-23","0.00","78","64"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-24","0.00","80","56"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-25","0.00","87","66"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-26","0.08","88","66"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-27","0.00","88","66"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-28","0.05","89","66"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-29","0.28","90","74"
"USC00310674","BELHAVEN 1 SE, NC US","2021-06-30","0.00","93","74"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-01","0.00","93","74"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-02","0.15","85","70"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-03","0.00","85","69"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-04","0.00","88","67"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-05","0.00","89","67"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-06","0.00","90","67"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-07","0.01","90","71"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-08","0.94","82","76"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-09","0.75","94","72"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-10","0.05","94","71"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-11","0.00","92","76"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-12","0.00","92","76"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-13","0.00","92","77"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-14","0.00","93","76"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-15","0.00","95","76"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-16","0.00","95","76"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-17","0.00","95","76"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-18","0.29","94","75"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-19","1.31","80","71"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-20","0.11","86","72"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-21","0.00","90","74"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-22","0.00","86","71"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-23","0.00","86","67"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-24","0.00","87","65"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-25","0.00","90","67"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-26","1.48","92","70"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-27","0.68","92","70"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-28","0.98","92","67"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-29","0.00","92","66"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-30","0.00","95","77"
"USC00310674","BELHAVEN 1 SE, NC US","2021-07-31","0.00","91","76"
"USC00310674","BELHAVEN 1 SE, NC US","2021-08-01","1.35","91","72"
"USC00310674","BELHAVEN 1 SE, NC US","2021-08-02","2.30","87","72"
"USC00310674","BELHAVEN 1 SE, NC US","2021-08-03","0.60","79","69"
"USC00310674","BELHAVEN 1 SE, NC US","2021-08-04","1.95","79","68"
"USC00310674","BELHAVEN 1 SE, NC US","2021-08-05","0.02","82","68"
"USC00310674","BELHAVEN 1 SE, NC US","2021-08-06","0.10","87","67"
"USC00310674","BELHAVEN 1 SE, NC US","2021-08-07","0.30","83","73"
"USC00310674","BELHAVEN 1 SE, NC US","2021-08-08","0.00","87","70"
"USC00310674","BELHAVEN 1 SE, NC US","2021-08-09","0.00","89","71"
"USC00310674","BELHAVEN 1 SE, NC US","2021-08-10","0.00","91","71"
"USC00310674","BELHAVEN 1 SE, NC US","2021-08-11","0.00","95","71"
"USC00310674","BELHAVEN 1 SE, NC US","2021-08-12","0.00","95","78"
"USC00310674","BELHAVEN 1 SE, NC US","2021-08-13","0.00","95","78"
"USC00310674","BELHAVEN 1 SE, NC US","2021-08-14","0.00","95","77"
"USC00310674","BELHAVEN 1 SE, NC US","2021-08-15","0.00","91","76"
"USC00310674","BELHAVEN 1 SE, NC US","2021-08-16","0.06","92","74"
"USC00310674","BELHAVEN 1 SE, NC US","2021-08-17","0.04","92","74"
"USC00310674","BELHAVEN 1 SE, NC US","2021-08-18","0.58","90","78"
"USC00310674","BELHAVEN 1 SE, NC US","2021-08-19","0.00","95","79"
