"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00310375","GAYLORD BAY, NC US","2020-05-19",,,,"0.0","0.0","76","62","62"
"USC00310375","GAYLORD BAY, NC US","2020-05-20","    3","0.67",,"0.0","0.0","67","57","66"
"USC00310375","GAYLORD BAY, NC US","2020-05-21",,,,"0.0","0.0","69","60","67"
"USC00310375","GAYLORD BAY, NC US","2020-05-22","    2","1.77",,"0.0","0.0","77","67","77"
"USC00310375","GAYLORD BAY, NC US","2020-05-23",,,"0.00","0.0","0.0","84","65","67"
"USC00310375","GAYLORD BAY, NC US","2020-05-24",,,"0.00","0.0","0.0","85","67","70"
"USC00310375","GAYLORD BAY, NC US","2020-05-25",,,"0.00","0.0","0.0","79","59","63"
"USC00310375","GAYLORD BAY, NC US","2020-05-26",,,"0.00","0.0","0.0","74","63","65"
"USC00310375","GAYLORD BAY, NC US","2020-05-27",,,"0.00","0.0","0.0","77","65","69"
"USC00310375","GAYLORD BAY, NC US","2020-05-28",,,"0.38","0.0","0.0","77","65","71"
"USC00310375","GAYLORD BAY, NC US","2020-05-29",,,"1.53","0.0","0.0","83","70","74"
"USC00310375","GAYLORD BAY, NC US","2020-05-30",,,,"0.0","0.0","83","72","73"
"USC00310375","GAYLORD BAY, NC US","2020-05-31",,,,"0.0","0.0","84","70","70"
"USC00310375","GAYLORD BAY, NC US","2020-06-01","    3","0.22",,"0.0","0.0","77","62","65"
"USC00310375","GAYLORD BAY, NC US","2020-06-02",,,"0.00","0.0","0.0","74","62","64"
"USC00310375","GAYLORD BAY, NC US","2020-06-03",,,"0.00","0.0","0.0","82","64","72"
"USC00310375","GAYLORD BAY, NC US","2020-06-04",,,"0.00","0.0","0.0","90","72","74"
"USC00310375","GAYLORD BAY, NC US","2020-06-05",,,"0.00","0.0","0.0","89","73","77"
"USC00310375","GAYLORD BAY, NC US","2020-06-06",,,"0.00","0.0","0.0","87","74",
"USC00310375","GAYLORD BAY, NC US","2020-06-07",,,"0.00","0.0","0.0","87","75",
"USC00310375","GAYLORD BAY, NC US","2020-06-08",,,"0.02","0.0","0.0","88","71","77"
"USC00310375","GAYLORD BAY, NC US","2020-06-09",,,"0.00","0.0","0.0","86","71","78"
"USC00310375","GAYLORD BAY, NC US","2020-06-10",,,"0.00","0.0","0.0","89","73",
"USC00310375","GAYLORD BAY, NC US","2020-06-11",,,"0.00","0.0","0.0","85","74","78"
"USC00310375","GAYLORD BAY, NC US","2020-06-12",,,,"0.0","0.0","84","73",
"USC00310375","GAYLORD BAY, NC US","2020-06-13",,,,"0.0","0.0","76","64",
"USC00310375","GAYLORD BAY, NC US","2020-06-14",,,,"0.0","0.0","74","63",
"USC00310375","GAYLORD BAY, NC US","2020-06-15","    4","1.87",,"0.0","0.0","69","63","64"
"USC00310375","GAYLORD BAY, NC US","2020-06-16",,,"0.93","0.0","0.0","68","64","65"
"USC00310375","GAYLORD BAY, NC US","2020-06-17",,,"0.04","0.0","0.0","74","65","73"
"USC00310375","GAYLORD BAY, NC US","2020-06-18",,,"0.12","0.0","0.0","79","65","73"
"USC00310375","GAYLORD BAY, NC US","2020-06-19",,,"0.77","0.0","0.0","82","68","70"
"USC00310375","GAYLORD BAY, NC US","2020-06-20",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-06-21",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-06-22","    3","1.36",,"0.0","0.0","86","67","86"
"USC00310375","GAYLORD BAY, NC US","2020-06-23",,,"0.00","0.0","0.0","92","67","83"
"USC00310375","GAYLORD BAY, NC US","2020-06-24",,,"0.32","0.0","0.0","92","67","78"
"USC00310375","GAYLORD BAY, NC US","2020-06-25",,,"0.00","0.0","0.0","89","74","75"
"USC00310375","GAYLORD BAY, NC US","2020-06-26",,,"0.03","0.0","0.0","80","71","80"
"USC00310375","GAYLORD BAY, NC US","2020-06-27",,,"0.00","0.0","0.0","90","72",
"USC00310375","GAYLORD BAY, NC US","2020-06-28",,,"0.00","0.0","0.0","90","73",
"USC00310375","GAYLORD BAY, NC US","2020-06-29",,,"0.00","0.0","0.0","91","74","76"
"USC00310375","GAYLORD BAY, NC US","2020-06-30",,,"0.00","0.0","0.0","91","76","80"
"USC00310375","GAYLORD BAY, NC US","2020-07-01",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-07-02","    2","0.55",,"0.0","0.0","89","70","73"
"USC00310375","GAYLORD BAY, NC US","2020-07-03",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-07-04",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-07-05",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-07-06",,,"0.00","0.0","0.0","88","76","79"
"USC00310375","GAYLORD BAY, NC US","2020-07-07",,,"0.33","0.0","0.0","89","74","79"
"USC00310375","GAYLORD BAY, NC US","2020-07-08",,,"0.40","0.0","0.0","87","74","79"
"USC00310375","GAYLORD BAY, NC US","2020-07-09",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-07-10","    2","0.27",,"0.0","0.0","86","75","78"
"USC00310375","GAYLORD BAY, NC US","2020-07-11",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-07-12",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-07-13",,,"0.00","0.0","0.0","94","76","79"
"USC00310375","GAYLORD BAY, NC US","2020-07-14",,,"0.12","0.0","0.0","89","72","78"
"USC00310375","GAYLORD BAY, NC US","2020-07-15",,,"0.84","0.0","0.0","91","74","78"
"USC00310375","GAYLORD BAY, NC US","2020-07-16",,,"0.00","0.0","0.0","88","75","85"
"USC00310375","GAYLORD BAY, NC US","2020-07-17",,,"0.00","0.0","0.0","88","75","81"
"USC00310375","GAYLORD BAY, NC US","2020-07-18",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-07-19",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-07-20",,,"0.00","0.0","0.0","94","78","82"
"USC00310375","GAYLORD BAY, NC US","2020-07-21",,,"0.00","0.0","0.0","97","77","82"
"USC00310375","GAYLORD BAY, NC US","2020-07-22",,,"0.00","0.0","0.0","96","78","81"
"USC00310375","GAYLORD BAY, NC US","2020-07-23",,,"0.00","0.0","0.0","96","78","82"
"USC00310375","GAYLORD BAY, NC US","2020-07-24",,,"0.00","0.0","0.0","95","75","79"
"USC00310375","GAYLORD BAY, NC US","2020-07-25",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-07-26",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-07-27","    3","1.60",,"0.0","0.0","94","77","80"
"USC00310375","GAYLORD BAY, NC US","2020-07-28",,,"0.00","0.0","0.0","95","78","81"
"USC00310375","GAYLORD BAY, NC US","2020-07-29",,,"1.02","0.0","0.0","94","70","75"
"USC00310375","GAYLORD BAY, NC US","2020-07-30",,,"0.85","0.0","0.0","85","71","76"
"USC00310375","GAYLORD BAY, NC US","2020-07-31",,,"0.06","0.0","0.0","92","75","80"
"USC00310375","GAYLORD BAY, NC US","2020-08-01",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-08-02",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-08-03",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-08-04","    4","3.36",,"0.0","0.0","88","59",
"USC00310375","GAYLORD BAY, NC US","2020-08-05",,,"0.00","0.0","0.0","90","71","78"
"USC00310375","GAYLORD BAY, NC US","2020-08-06",,,"0.00","0.0","0.0","86","77","80"
"USC00310375","GAYLORD BAY, NC US","2020-08-07",,,"0.10","0.0","0.0","89","74","78"
"USC00310375","GAYLORD BAY, NC US","2020-08-08",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-08-09",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-08-10","    3","0.11",,"0.0","0.0","90","74","79"
"USC00310375","GAYLORD BAY, NC US","2020-08-11",,,"0.00","0.0","0.0","88","77","79"
"USC00310375","GAYLORD BAY, NC US","2020-08-12",,,"1.72","0.0","0.0","88","73","79"
"USC00310375","GAYLORD BAY, NC US","2020-08-13",,,"0.00","0.0","0.0","88","77","79"
"USC00310375","GAYLORD BAY, NC US","2020-08-14",,,"0.00","0.0","0.0","84","74","77"
"USC00310375","GAYLORD BAY, NC US","2020-08-15",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-08-16",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-08-17","    3","0.61",,"0.0","0.0","82","71","73"
"USC00310375","GAYLORD BAY, NC US","2020-08-18",,,"0.00","0.0","0.0","84","72","74"
"USC00310375","GAYLORD BAY, NC US","2020-08-19",,,"0.00","0.0","0.0","89","74","79"
"USC00310375","GAYLORD BAY, NC US","2020-08-20",,,"0.01","0.0","0.0","81","71","73"
"USC00310375","GAYLORD BAY, NC US","2020-08-21",,,"0.00","0.0","0.0","84","73","76"
"USC00310375","GAYLORD BAY, NC US","2020-08-22",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-08-23",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-08-24",,,"0.00","0.0","0.0","85","75","77"
"USC00310375","GAYLORD BAY, NC US","2020-08-25",,,"0.00","0.0","0.0","85","75","76"
"USC00310375","GAYLORD BAY, NC US","2020-08-26",,,"0.00","0.0","0.0","89","76","78"
"USC00310375","GAYLORD BAY, NC US","2020-08-27",,,"0.00","0.0","0.0","88","73","76"
"USC00310375","GAYLORD BAY, NC US","2020-08-28",,,"0.00","0.0","0.0","93","76","81"
"USC00310375","GAYLORD BAY, NC US","2020-08-29",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-08-30",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-08-31","    3","0.08",,"0.0","0.0","87","77","80"
"USC00310375","GAYLORD BAY, NC US","2020-09-01",,,"0.00","0.0","0.0","84","75","78"
"USC00310375","GAYLORD BAY, NC US","2020-09-02",,,"1.36","0.0","0.0","90","76","79"
"USC00310375","GAYLORD BAY, NC US","2020-09-03",,,"0.00","0.0","0.0","92","79","81"
"USC00310375","GAYLORD BAY, NC US","2020-09-04",,,"0.00","0.0","0.0","94","77","83"
"USC00310375","GAYLORD BAY, NC US","2020-09-05",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-09-06",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-09-07",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-09-08",,,"0.00","0.0","0.0","83","71","74"
"USC00310375","GAYLORD BAY, NC US","2020-09-09",,,"0.00","0.0","0.0","85","74",
"USC00310375","GAYLORD BAY, NC US","2020-09-10",,,"0.24","0.0","0.0","82","76","76"
"USC00310375","GAYLORD BAY, NC US","2020-09-11",,,"0.04","0.0","0.0","80","75","76"
"USC00310375","GAYLORD BAY, NC US","2020-09-12",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-09-13",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-09-14","    3","0.32",,"0.0","0.0","85","72","76"
"USC00310375","GAYLORD BAY, NC US","2020-09-15",,,"0.10","0.0","0.0","84","65","66"
"USC00310375","GAYLORD BAY, NC US","2020-09-16",,,"0.00","0.0","0.0","78","64","74"
"USC00310375","GAYLORD BAY, NC US","2020-09-17",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-09-18","    2","1.96",,"0.0","0.0","78","71","71"
"USC00310375","GAYLORD BAY, NC US","2020-09-19",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-09-20",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-09-21","    3","0.05",,"0.0","0.0","72","55","57"
"USC00310375","GAYLORD BAY, NC US","2020-09-22",,,"0.00","0.0","0.0","68","54","55"
"USC00310375","GAYLORD BAY, NC US","2020-09-23",,,"0.00","0.0","0.0","71","52","55"
"USC00310375","GAYLORD BAY, NC US","2020-09-24",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-09-25","    2","0.16",,"0.0","0.0","74","64","66"
"USC00310375","GAYLORD BAY, NC US","2020-09-26",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-09-27",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-09-28","    3","0.30",,"0.0","0.0","77","65","68"
"USC00310375","GAYLORD BAY, NC US","2020-09-29",,,"0.43","0.0","0.0","80","68","72"
"USC00310375","GAYLORD BAY, NC US","2020-09-30",,,"0.64","0.0","0.0","79","60","61"
"USC00310375","GAYLORD BAY, NC US","2020-10-01",,,"0.00","0.0","0.0","73","58","60"
"USC00310375","GAYLORD BAY, NC US","2020-10-02",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-10-03",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-10-04",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-10-05","    4","0.13",,"0.0","0.0","63","58","60"
"USC00310375","GAYLORD BAY, NC US","2020-10-06",,,"0.00","0.0","0.0","75","57","59"
"USC00310375","GAYLORD BAY, NC US","2020-10-07",,,"0.00","0.0","0.0","72","59","64"
"USC00310375","GAYLORD BAY, NC US","2020-10-08",,,"0.00","0.0","0.0","81","64","68"
"USC00310375","GAYLORD BAY, NC US","2020-10-09",,,"0.00","0.0","0.0","81","61","64"
"USC00310375","GAYLORD BAY, NC US","2020-10-10",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-10-11",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-10-12",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-10-13","    4","0.39",,"0.0","0.0","80","65","65"
"USC00310375","GAYLORD BAY, NC US","2020-10-14",,,"0.00","0.0","0.0","79","60","61"
"USC00310375","GAYLORD BAY, NC US","2020-10-15",,,"0.00","0.0","0.0","73","59","64"
"USC00310375","GAYLORD BAY, NC US","2020-10-16",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-10-17",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-10-18",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-10-19",,,"0.00","0.0","0.0","73","59","65"
"USC00310375","GAYLORD BAY, NC US","2020-10-20",,,"0.00","0.0","0.0","76","63","66"
"USC00310375","GAYLORD BAY, NC US","2020-10-21",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-10-22","    2","0.02",,"0.0","0.0","79","65","67"
"USC00310375","GAYLORD BAY, NC US","2020-10-23",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-10-24",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-10-25",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-10-26","    4","1.52",,"0.0","0.0","67","57","57"
"USC00310375","GAYLORD BAY, NC US","2020-10-27",,,"0.02","0.0","0.0","68","57","59"
"USC00310375","GAYLORD BAY, NC US","2020-10-28",,,"0.00","0.0","0.0","71","59","62"
"USC00310375","GAYLORD BAY, NC US","2020-10-29",,,"0.00","0.0","0.0","78","62","70"
"USC00310375","GAYLORD BAY, NC US","2020-10-30",,,"0.05","0.0","0.0","81","66","66"
"USC00310375","GAYLORD BAY, NC US","2020-10-31",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-11-01",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-11-02","    3","0.69",,"0.0","0.0","76","27","41"
"USC00310375","GAYLORD BAY, NC US","2020-11-03",,,"0.00","0.0","0.0","52","36","45"
"USC00310375","GAYLORD BAY, NC US","2020-11-04",,,"0.00","0.0","0.0","62","36","57"
"USC00310375","GAYLORD BAY, NC US","2020-11-05",,,"0.00","0.0","0.0","65","52","56"
"USC00310375","GAYLORD BAY, NC US","2020-11-06",,,"0.00","0.0","0.0","70","55","60"
"USC00310375","GAYLORD BAY, NC US","2020-11-07",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-11-08",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-11-09",,,"0.00","0.0","0.0","72","58","63"
"USC00310375","GAYLORD BAY, NC US","2020-11-10",,,"0.00","0.0","0.0","73","61","64"
"USC00310375","GAYLORD BAY, NC US","2020-11-11",,,"0.00","0.0","0.0","73","64","71"
"USC00310375","GAYLORD BAY, NC US","2020-11-12",,,"2.67","0.0","0.0","74","64","70"
"USC00310375","GAYLORD BAY, NC US","2020-11-13",,,"3.35","0.0","0.0","73","58","58"
"USC00310375","GAYLORD BAY, NC US","2020-11-14",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-11-15",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-11-16",,,"0.00","0.0","0.0","71","53","55"
"USC00310375","GAYLORD BAY, NC US","2020-11-17",,,"0.00","0.0","0.0","61","42","47"
"USC00310375","GAYLORD BAY, NC US","2020-11-18",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-11-19",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-11-20",,,"0.00","0.0","0.0","55","43","49"
"USC00310375","GAYLORD BAY, NC US","2020-11-21",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-11-22",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-11-23","    3","0.20",,"0.0","0.0","65","52","58"
"USC00310375","GAYLORD BAY, NC US","2020-11-24",,,"0.00","0.0","0.0","63","40","44"
"USC00310375","GAYLORD BAY, NC US","2020-11-25",,,"0.00","0.0","0.0","57","44","50"
"USC00310375","GAYLORD BAY, NC US","2020-11-26",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-11-27",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-11-28",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-11-29",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2020-11-30","    5","1.05",,"0.0","0.0","70","48","69"
"USC00310375","GAYLORD BAY, NC US","2020-12-01",,,"0.00",,,"72","42","44"
"USC00310375","GAYLORD BAY, NC US","2020-12-02",,,"0.00",,,"49","32","36"
"USC00310375","GAYLORD BAY, NC US","2020-12-03",,,"0.00",,,"49","34","39"
"USC00310375","GAYLORD BAY, NC US","2020-12-09",,,"0.02",,,"46","31","31"
"USC00310375","GAYLORD BAY, NC US","2020-12-11","    2","0.00",,,,"55","42","49"
"USC00310375","GAYLORD BAY, NC US","2020-12-14","    3","0.68",,,,"67","53","55"
"USC00310375","GAYLORD BAY, NC US","2020-12-15",,,"0.37",,,"68","37","37"
"USC00310375","GAYLORD BAY, NC US","2020-12-18",,,"0.00",,,"43","38","38"
"USC00310375","GAYLORD BAY, NC US","2020-12-21","    3","0.78",,,,"45","41","43"
"USC00310375","GAYLORD BAY, NC US","2020-12-22",,,"0.02",,,"47","41","45"
"USC00310375","GAYLORD BAY, NC US","2020-12-23",,,"0.00",,,"54","38","42"
"USC00310375","GAYLORD BAY, NC US","2021-01-04","    5","3.69",,,,"55","41","43"
"USC00310375","GAYLORD BAY, NC US","2021-01-06","    2","0.01",,,,"50","38","40"
"USC00310375","GAYLORD BAY, NC US","2021-01-07",,,"0.00",,,"45","36","38"
"USC00310375","GAYLORD BAY, NC US","2021-01-12",,,"0.76",,,"49","32","42"
"USC00310375","GAYLORD BAY, NC US","2021-01-13",,,"0.02",,,"46","32","32"
"USC00310375","GAYLORD BAY, NC US","2021-01-14",,,"0.04",,,"50","31","41"
"USC00310375","GAYLORD BAY, NC US","2021-01-19","    4","0.24",,,,"51","34","42"
"USC00310375","GAYLORD BAY, NC US","2021-01-20",,,"0.00",,,"55","42","46"
"USC00310375","GAYLORD BAY, NC US","2021-01-25","    5","0.23",,,,"55","28","39"
"USC00310375","GAYLORD BAY, NC US","2021-01-26",,,"0.98",,,"45","39","45"
"USC00310375","GAYLORD BAY, NC US","2021-01-29",,,"0.02",,,"36","26","26"
"USC00310375","GAYLORD BAY, NC US","2021-02-10",,,"0.00",,,"68","40","43"
"USC00310375","GAYLORD BAY, NC US","2021-02-11",,,"0.00",,,"51","42","43"
"USC00310375","GAYLORD BAY, NC US","2021-02-16","    4","2.41",,,,"66","37","64"
"USC00310375","GAYLORD BAY, NC US","2021-02-19",,,"1.97",,,"40","35","35"
"USC00310375","GAYLORD BAY, NC US","2021-02-25",,,"0.00",,,"70","50","54"
"USC00310375","GAYLORD BAY, NC US","2021-02-26",,,"0.00",,,"70","43","47"
"USC00310375","GAYLORD BAY, NC US","2021-03-02",,,"0.02",,,"73","44","45"
"USC00310375","GAYLORD BAY, NC US","2021-03-05",,,"0.00",,,"63","36","38"
"USC00310375","GAYLORD BAY, NC US","2021-03-09",,,"0.00",,,"56","39","45"
"USC00310375","GAYLORD BAY, NC US","2021-03-10",,,"0.00",,,"68","45","52"
"USC00310375","GAYLORD BAY, NC US","2021-03-18",,,"0.02",,,"55","45","52"
"USC00310375","GAYLORD BAY, NC US","2021-03-19",,,"0.16",,,"75","45","45"
"USC00310375","GAYLORD BAY, NC US","2021-03-22","    3","0.12",,,,"59","46","52"
"USC00310375","GAYLORD BAY, NC US","2021-03-23",,,"0.00",,,"63","51","53"
"USC00310375","GAYLORD BAY, NC US","2021-03-24",,,"0.00",,,"70","53","61"
"USC00310375","GAYLORD BAY, NC US","2021-03-25",,,"0.00",,,"70","53","61"
"USC00310375","GAYLORD BAY, NC US","2021-03-26",,,"0.00",,,"77","61","69"
"USC00310375","GAYLORD BAY, NC US","2021-03-29","    3","0.20",,,,"81","49","49"
"USC00310375","GAYLORD BAY, NC US","2021-03-30",,,"0.00",,,"63","49","57"
"USC00310375","GAYLORD BAY, NC US","2021-03-31",,,"0.00",,,"68","54","66"
"USC00310375","GAYLORD BAY, NC US","2021-04-01",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-02",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-03",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-04",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-05","    4","0.00",,"0.0","0.0","71","42","54"
"USC00310375","GAYLORD BAY, NC US","2021-04-06",,,"0.00","0.0","0.0","72","54","57"
"USC00310375","GAYLORD BAY, NC US","2021-04-07",,,"0.00","0.0","0.0","81","57","60"
"USC00310375","GAYLORD BAY, NC US","2021-04-08",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-09",,,"0.00","0.0","0.0","72","64","67"
"USC00310375","GAYLORD BAY, NC US","2021-04-10",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-11",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-12",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-13",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-14",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-15",,,"0.37","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-16",,,"0.00","0.0","0.0","75","49","53"
"USC00310375","GAYLORD BAY, NC US","2021-04-17",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-18",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-19",,,"0.00","0.0","0.0","69","51","63"
"USC00310375","GAYLORD BAY, NC US","2021-04-20",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-21",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-22",,,"0.00","0.0","0.0","78","42","44"
"USC00310375","GAYLORD BAY, NC US","2021-04-23",,,"0.00","0.0","0.0","58","44","50"
"USC00310375","GAYLORD BAY, NC US","2021-04-24",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-25",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-26",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-27",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-28",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-29",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-04-30",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2021-05-04",,,"0.38",,,"82","66","69"
"USC00310375","GAYLORD BAY, NC US","2021-05-05",,,"0.04",,,"87","69","71"
"USC00310375","GAYLORD BAY, NC US","2021-05-11",,,"0.00",,,"81","56","59"
"USC00310375","GAYLORD BAY, NC US","2021-05-12",,,"0.00",,,"66","55","57"
"USC00310375","GAYLORD BAY, NC US","2021-05-18",,,"0.00",,,"73","56","64"
"USC00310375","GAYLORD BAY, NC US","2021-05-19",,,"0.00",,,"75","60","66"
"USC00310375","GAYLORD BAY, NC US","2021-05-20",,,"0.00",,,"78","60","66"
"USC00310375","GAYLORD BAY, NC US","2021-05-21",,,"0.00",,,"83","57","63"
"USC00310375","GAYLORD BAY, NC US","2021-05-24","    3","0.00",,,,"88","67","75"
"USC00310375","GAYLORD BAY, NC US","2021-06-01","    6","0.72",,,,"72","54","63"
"USC00310375","GAYLORD BAY, NC US","2021-06-10",,,"2.42",,,"86","69","73"
"USC00310375","GAYLORD BAY, NC US","2021-06-11",,,"0.54",,,"81","71","76"
"USC00310375","GAYLORD BAY, NC US","2021-06-14","    3","0.25",,,,"78","68","78"
"USC00310375","GAYLORD BAY, NC US","2021-06-15",,,"0.02",,,"85","71","72"
"USC00310375","GAYLORD BAY, NC US","2021-06-16",,,"0.00",,,"86","56","67"
"USC00310375","GAYLORD BAY, NC US","2021-06-17",,,"0.00",,,"77","61","65"
"USC00310375","GAYLORD BAY, NC US","2021-06-18",,,"0.00",,,"74","61","66"
"USC00310375","GAYLORD BAY, NC US","2021-06-21","    3","0.00",,,,"68","63","65"
"USC00310375","GAYLORD BAY, NC US","2021-06-28","    3","0.47",,,,"76","65","70"
"USC00310375","GAYLORD BAY, NC US","2021-06-29",,,"0.00",,,"77","69","73"
"USC00310375","GAYLORD BAY, NC US","2021-06-30",,,"0.03",,,"80","68","70"
"USC00310375","GAYLORD BAY, NC US","2021-07-01",,,"0.00",,,"81","67","72"
"USC00310375","GAYLORD BAY, NC US","2021-07-02",,,"0.00",,,"81","67","70"
"USC00310375","GAYLORD BAY, NC US","2021-07-08",,,"0.00",,,"81","69","72"
"USC00310375","GAYLORD BAY, NC US","2021-07-09",,,"0.80",,,"73","67","70"
"USC00310375","GAYLORD BAY, NC US","2021-07-16",,,"0.00",,,"91","75","79"
"USC00310375","GAYLORD BAY, NC US","2021-07-26","    3","0.00",,,,"87","70","77"
